ScannerPro Engine data log recorded on 09/15/2012 11:30:03
,Time,AC Sw,Air Temp,Barometric Pressure,Batt Volts,Code 13,Code 13,Code 14,Code 14,Code 15,Code 15,Code 21,Code 21,Code 22,Code 22,Code 23,Code 23,Code 24,Code 24,Code 25,Code 25,Code 31,Code 31,Code 32,Code 32,Code 41,Code 41,Code 42,Code 42,Code 46,Code 46,Code 51,Code 51,Code 52,Code 52,ECUID,EGR,Elec Load,Evap Purge,IAC Duty Cycle,Idle Switch,Ignition Advance,Injector PW,LTFT,Manifold Pressure,Monitor1,Monitor2,O2 Sensor,O2S_Status,PS Switch,RPM,STFT,Target Idle,TFT,TPS Angle,VSS,Water Temp,
Sample #,Seconds,,C,mBar,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,degrees (BTDC),ms,,mBar,,,mV,,,RPM,,RPM,,degrees,MPH,C,
43,5.358,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
44,5.486,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
45,5.614,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
46,5.742,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
47,5.870,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
48,5.998,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
49,6.110,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
50,6.238,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
51,6.366,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
52,6.494,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
53,6.622,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
54,6.750,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
55,6.878,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
56,7.006,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
57,7.134,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
58,7.261,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
59,7.390,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
60,7.517,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
61,7.645,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
62,7.773,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
63,7.901,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
64,8.029,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
65,8.157,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
66,8.284,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
67,8.412,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
68,8.540,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
69,8.668,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
70,8.796,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
71,8.924,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
72,9.052,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
73,9.180,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
74,9.308,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
75,9.436,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
76,9.564,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
77,9.692,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
78,9.820,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
79,9.948,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.66,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
80,10.076,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
81,10.204,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
82,10.332,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
83,10.460,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
84,10.588,Inactive,023,1013,11.563,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,186,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
85,10.716,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.80,128,1025,186,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
86,10.844,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.67,128,1025,188,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
87,10.972,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.67,128,1025,188,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
88,11.100,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.76,128,1025,187,192.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
89,11.228,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,0.76,128,1025,187,0.00,0.000,Inactive,Inactive,0000,128,1560,128,4.90,000,017,
90,11.356,Inactive,023,1013,11.484,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,20.25,128,986,181,0.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
91,11.484,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,20.25,128,986,181,0.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
92,11.612,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,21.35,128,986,187,0.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
93,11.740,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,21.35,128,986,187,0.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
94,11.884,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,19.33,128,973,170,0.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
95,12.012,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,19.33,128,973,170,64.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
96,12.140,Inactive,023,1013,8.672,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,18.91,128,967,170,64.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
97,12.268,Inactive,023,1013,9.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,18.91,128,967,170,64.00,0.000,Inactive,Inactive,0304,128,1560,128,4.90,000,017,
98,12.396,Inactive,023,1013,9.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,5.74,128,688,116,64.00,0.000,Inactive,Inactive,1190,128,1560,128,4.90,000,017,
99,12.524,Inactive,023,1013,9.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,05,5.74,128,688,116,64.00,0.000,Inactive,Inactive,1190,128,1560,128,4.90,000,017,
100,12.652,Inactive,023,1013,9.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,09,4.26,128,526,107,64.00,0.000,Inactive,Inactive,0981,128,1560,128,4.90,000,017,
101,12.780,Inactive,023,1013,9.141,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Code 42 - Crank Angle Sensor,Clear,Clear,Clear,Clear,Clear,Clear,Incorrect ECU ID,Off,Off,Off,46,Idle,09,4.26,128,526,107,192.00,0.000,Inactive,Inactive,0981,128,1560,127,4.90,000,017,
